int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.nb_solar,self.nb_wind,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
431,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.779974326391147,37789142.99853122,22709.499999999716,3971.9876355288216,0.981932629159433,0.1749042310719686
432,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.7097561490387975,34482099.90100655,20285.83333333314,3902.8151460909726,0.9648321921360014,0.19239116687792024
433,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.7769065386549431,41289658.33186518,25389.833333333187,3971.9876355288216,0.981932629159433,0.1564400830593155
434,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.8859692111835772,41363413.90100705,25554.833333333154,3902.8151460909726,0.9648321921360014,0.1527231696322679
435,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.7248342765766885,36426815.72181313,21691.999999999793,3955.6517269303276,0.9778941569506213,0.18235532578509894
436,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.7216939062868988,33852907.388479784,19721.166666666486,3955.651726930328,0.9778941569506214,0.20057899179039598
437,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.7061419652293035,31334020.331864763,17766.833333333205,3971.9876355288216,0.981932629159433,0.22356193481461806
438,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.8326581276788094,41318390.33186525,25411.833333333187,3971.9876355288206,0.9819326291594329,0.15630464687168746
439,date ('2024-01-01 23:55:00'),50,30,12,10,90,6,true,false,0.8025609115245254,39309544.665198095,23873.66666666643,3971.9876355288216,0.981932629159433,0.16637526572634537
440,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.7880566844129858,48172436.64536098,28706.333333333365,5217.194718737708,1.0000000000000004,0.18174368207031094
441,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.75359961313164,38336515.31202635,21174.999999999804,5217.194718737708,1.0000000000000004,0.2463846384291739
442,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.6424902306989126,36782326.740936615,20107.999999999833,5138.772770914526,0.9849685602989808,0.25555862198699864
443,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.7259730269571719,45822138.43658537,26911.499999999876,5214.146463275713,0.9994157290217582,0.19375161039985644
444,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.8222663361999571,46094155.312027216,27114.999999999916,5217.194718737712,1.0000000000000009,0.192409910335155
445,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.6946781963698825,39883639.63996713,22384.999999999724,5201.0230876693695,0.9969003205860314,0.2323441182787328
446,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.8389242985092777,40228038.64535952,22623.333333333052,5217.194718737707,1.0000000000000002,0.23061122964805242
447,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.7638930396245743,45845144.6453606,26924.333333333252,5217.19471873771,1.0000000000000007,0.193772475409025
448,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.7965186821975061,38591038.14566425,21459.166666666417,5160.289480558793,0.9890927517091634,0.24047017112619407
449,date ('2024-01-01 23:55:00'),50,30,12,10,120,0,true,false,0.6686148369547938,40062829.6453596,22496.833333333063,5217.194718737706,1.0,0.23190795973082595
450,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.8312902100810583,38746616.0262446,21591.16666666639,5152.083468152939,0.9792502443525403,0.23861996656748533
451,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.7849490895335799,48801802.20575391,29157.333333333387,5236.891917562893,0.995369683278795,0.17960805460820203
452,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.7713742206006083,43414552.20575294,25032.33333333321,5236.891917562893,0.9953696832787949,0.20920510476701806
453,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.7204386982385821,40538957.87241888,22830.49999999969,5236.891917562893,0.9953696832787949,0.22938139408085514
454,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.8323454727017325,38286904.0262448,21239.166666666493,5152.083468152939,0.9792502443525403,0.2425746522455988
455,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.8006178661213167,41693026.53908568,23714.166666666366,5236.891917562893,0.9953696832787949,0.22083390030837932
456,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.7195678222923456,51195167.14672155,30992.500000000215,5235.250763000096,0.9950577510252566,0.16891992459466193
457,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.7590213425560959,41970769.20575251,23926.83333333308,5236.891917562893,0.9953696832787949,0.21887108271311628
458,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.8663913208154816,41078653.99494642,23257.666666666362,5228.017567080108,0.9936829462660013,0.22478684736560747
459,date ('2024-01-01 23:55:00'),50,30,12,10,120,2,true,false,0.9227792201653671,43630042.205752894,25197.333333333157,5236.891917562893,0.9953696832787949,0.2078351644709597
460,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.7510490257850717,41364107.21804176,23429.999999999683,5257.488474723871,0.9909857927315894,0.22439131347520025
461,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.556820490663924,33517767.169289026,17444.16666666661,5243.412478911328,0.9883326034881244,0.30058257176198416
462,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.9146698374239077,41000058.83595521,23173.333333333016,5243.412478911328,0.9883326034881244,0.22626923815785677
463,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.6846577471440087,40933127.218041785,23099.999999999683,5257.488474723871,0.9909857927315894,0.22759690366770316
464,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.7674140331540351,41886623.43281173,23831.499999999673,5256.589116388069,0.99081627237265,0.2205731538672824
465,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.8034470888088194,40895369.43281172,23072.499999999694,5256.589116388071,0.9908162723726504,0.22782919563931694
466,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.7857370584204287,46633451.97757449,27483.500000000004,5245.518616027656,0.988729589990303,0.1908606478806431
467,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.8642238236351986,34557163.2399774,18254.499999999865,5234.188827059364,0.986594034209971,0.2867341656610371
468,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.8531632668756212,45099267.21804267,26289.999999999887,5257.488474723872,0.9909857927315896,0.19998054297162018
469,date ('2024-01-01 23:55:00'),50,30,12,10,120,4,true,false,0.8094082979341677,45669270.33629413,26852.833333333234,5176.933464923062,0.9758019515059274,0.1927890960577623
470,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.8319710964785846,42990436.8377166,24643.66666666641,5277.635352716953,0.9865900532809242,0.21415787772586634
471,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.8206978888092092,38419508.74806763,21169.49999999974,5261.204692403631,0.983518540197775,0.2485275841377309
472,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.6530164569768281,39795747.22846651,22219.999999999716,5263.296190890148,0.9839095205261502,0.23687201579163886
473,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.8797017040498937,49447684.676965766,29617.50000000011,5258.807390742553,0.9830703936670915,0.17755743701333787
474,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.6744978023223486,45640593.993205465,26674.999999999905,5276.286315213253,0.9863378670471844,0.19779892465654247
475,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.8862428930066131,46533680.32653933,27358.833333333383,5276.286315213251,0.9863378670471842,0.1928549456377858
476,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.8405228299580275,41739756.745435074,23725.16666666635,5252.687040232213,0.9819262682145844,0.22139726620391637
477,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.6888536596639979,36527761.32653792,19697.333333333136,5276.286315213253,0.9863378670471844,0.26786805228524874
478,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.8498290737123573,39554198.659871176,22014.666666666373,5276.286315213253,0.9863378670471844,0.23967141520259172
479,date ('2024-01-01 23:55:00'),50,30,12,10,120,6,true,false,0.7356093055959286,36465609.34363085,19677.166666666468,5258.807390742552,0.9830703936670913,0.2672542993525121
480,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.8771251344176237,52820269.64003496,30218.833333333536,6521.493398422137,1.0000000000000009,0.21580890719657478
481,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.8224251069582537,49025251.30670077,27312.999999999978,6521.493398422132,0.9999999999999998,0.23876884261787926
482,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.7267919919908685,40737747.71662582,20998.99999999978,6501.2788595867105,0.9969003205860312,0.30959945043034326
483,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.7000398732854657,43800191.25583143,23490.49999999965,6407.840372132257,0.9825725459881055,0.27278433290616855
484,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.7582921173136267,44035722.10908861,23501.49999999966,6515.778319061095,0.9991236548115774,0.2772494657388332
485,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.78875862903466,49384401.30670059,27587.99999999995,6521.493398422128,0.9999999999999992,0.23638877042272508
486,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.7567611184938319,42871814.64003269,22601.333333333016,6521.493398422128,0.9999999999999992,0.28854463151534804
487,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.7133911137798902,49640856.44242341,27793.333333333307,6515.778319061095,0.9991236548115774,0.23443673491464745
488,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.7526230285207056,42005065.97336614,21937.6666666664,6521.493398422128,0.9999999999999992,0.29727379385936853
489,date ('2024-01-01 23:55:00'),50,30,12,10,150,0,true,false,0.77794491321567,42196874.10908864,22093.499999999698,6515.778319061108,0.9991236548115793,0.29491833883545826
490,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7427830339811752,41710218.86709218,21680.99999999971,6541.19059724731,0.996289532228186,0.3017015173307227
491,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.8566120900474848,45003348.5930409,24201.83333333308,6541.64027641521,0.9963580229167202,0.27029523698956465
492,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7690433477915798,50966711.533760756,28768.666666666788,6541.19059724731,0.996289532228186,0.2273720458802615
493,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7370932226361807,42799640.53375888,22515.16666666636,6541.19059724731,0.996289532228186,0.29052374757374216
494,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7100867782976026,40807555.20042557,20989.833333333085,6541.19059724731,0.996289532228186,0.3116361379992244
495,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7973228235678825,45867804.950097896,24880.16666666642,6531.173230892319,0.9947637859452122,0.26250520418106993
496,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7892422481555851,45299324.53375904,24429.166666666366,6541.190597247309,0.9962895322281857,0.26776151174132246
497,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.7729303108368359,47324930.53375972,25980.16666666653,6541.19059724731,0.996289532228186,0.2517763138771503
498,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.8243368271932303,45362498.5930409,24476.833333333114,6541.640276415211,0.9963580229167204,0.2672584393303302
499,date ('2024-01-01 23:55:00'),50,30,12,10,150,2,true,false,0.6755406809222163,41384589.53375906,21431.666666666457,6541.190597247309,0.9962895322281857,0.30521147510291813
500,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.713603671426245,40319053.49284628,21066.833333333227,6253.702208970268,0.946152933930894,0.2968506044558334
501,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.7917984783141265,48104306.9589953,26561.333333333212,6551.133378393632,0.9911527379172034,0.24664173654913135
502,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.8797191466722497,44398159.54604838,23706.833333333,6561.787154408297,0.9927645993549387,0.27678885079864696
503,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.7191995537681362,38081384.15512572,19002.4999999998,6477.396691943954,0.9799967570451636,0.34087076394916577
504,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.7371786305481949,41199272.791106306,21281.333333333052,6546.568142723549,0.9904620412739991,0.3076202059421544
505,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.8667646346449479,48770763.760819346,27056.33333333322,6560.8877960724885,0.9926285310709612,0.2424899085638304
506,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.7933775729457797,38131250.65951263,19359.999999999796,6273.868875636935,0.9492040467272315,0.32406347498125004
507,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.8479073997258734,46265458.95899479,25153.333333333117,6551.133378393632,0.9911527379172034,0.260447921218938
508,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.9029026226940844,46328543.76081863,25186.33333333306,6560.8877960724885,0.9926285310709612,0.26049396350160375
509,date ('2024-01-01 23:55:00'),50,30,12,10,150,4,true,false,0.7957470325017991,41740837.275422946,21680.99999999972,6556.1336955053375,0.991909260141597,0.3023907428396025
510,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.7020443330752307,51373212.965450495,29047.333333333467,6561.9630545547625,0.9862172661584232,0.22590586816534158
511,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.8324680023308797,44498928.98787778,23754.49999999966,6580.584994897676,0.9890160138720065,0.27702477403850934
512,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.7542143192393175,52850363.65454656,30149.166666666835,6580.584994897668,0.9890160138720053,0.21826755835919062
513,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.69667704804869,39133227.9878782,19645.999999999858,6580.584994897668,0.9890160138720053,0.33495800645921386
514,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.8796077664869921,50705040.98787956,28506.500000000084,6580.584994897668,0.9890160138720053,0.23084507024354617
515,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.7248135733908885,45626812.96544887,24647.33333333307,6561.9630545547625,0.9862172661584232,0.2662341992867991
516,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.9772595148939538,45650603.32121138,24636.333333333056,6580.584994897669,0.9890160138720056,0.267108944576347
517,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.7472608980698633,43823044.28209519,23420.833333333016,6463.39805535838,0.9714036344390414,0.2759678941978353
518,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.7233439763054532,42543128.499056354,22254.83333333311,6581.9340324013765,0.9892187647969636,0.2957530139101518
519,date ('2024-01-01 23:55:00'),50,30,12,10,150,6,true,false,0.8262083454400082,45873429.29878225,24836.16666666642,6561.9630545547625,0.9862172661584232,0.26420997823958986
520,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.7506140045788264,54647577.96804131,29571.666666666762,7825.792078106547,0.9999999999999982,0.2646381810778286
521,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.7778841704362726,49703279.63470661,25785.83333333312,7825.79207810655,0.9999999999999987,0.3034919204255547
522,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.9362479510753648,48903572.301373124,25173.499999999753,7825.792078106548,0.9999999999999983,0.31087421606477544
523,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.7250924069573957,37010918.63470668,16067.33333333325,7825.792078106554,0.9999999999999992,0.4870622844346663
524,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.8657838935342625,53371398.30137416,28594.50000000001,7825.792078106558,0.9999999999999997,0.27368172474100105
525,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.9050957114159214,50220769.39757388,26192.833333333194,7818.933982873308,0.9991236548115764,0.2985142494272613
526,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.7939847411790151,40243706.10048735,18635.833333333212,7766.410167799495,0.9924120255541683,0.41674606275363124
527,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.7031926685717151,53574916.63470774,28750.333333333383,7825.792078106548,0.9999999999999983,0.27219830766390657
528,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.8310872908085968,47618129.06423987,24199.999999999676,7818.933982873309,0.9991236548115765,0.32309644557328154
529,date ('2024-01-01 23:55:00'),50,30,12,10,180,0,true,false,0.6757771003660527,46847153.73090649,23609.666666666344,7818.9339828733155,0.9991236548115774,0.3311751111637926
