int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
121,10,9,180,4,1.0,15609999.166666655,4654833.333333329,4654833.333333338,0.5948066709254519,1.0000000000000018,146.20116091187074
122,10,9,180,4,1.0,14644798.071722543,4584193.232377254,4228798.622208177,0.5403668510486838,0.9224739027886095,155.83690460073132
123,10,9,180,4,0.7827699018538704,20862810.833333276,6220499.999999983,6220499.999999997,0.7948716165616604,1.0000000000000022,109.39082073991898
124,10,9,180,4,1.0,17428480.70849174,5301541.99893252,5130128.611299456,0.6555411337405074,0.9676672583811318,130.94658324910878
125,10,9,180,4,0.4441025641025648,10141908.333333347,3025000.0000000047,3024999.999999998,0.38654234227136436,0.9999999999999979,225.02668383415647
126,10,9,180,4,1.0,19910397.24412514,5936629.238820639,5936615.971152813,0.7585961793900827,0.9999977651176631,114.62352920524462
127,10,9,180,4,0.8638461538461528,14690003.247977253,4492247.731806588,4309465.288874843,0.5506746468425867,0.9593115843461647,155.35735162715153
128,10,9,180,4,0.656923076923078,11021477.500000006,3287166.6666666684,3287166.666666667,0.4200426786015496,0.9999999999999996,207.068426170629
129,10,9,180,4,0.8657462985194079,18719538.77653882,5801798.622208148,5441364.784090631,0.6953116987753093,0.9378755000668504,121.91539691460129
130,10,9,210,4,0.7993040293040312,16637188.333333306,4960999.999999992,4961000.000000006,0.5433680925643187,1.0000000000000027,156.97363927578735
131,10,9,210,4,1.0,19072918.333333254,5686999.999999977,5687000.000000001,0.622885374402999,1.0000000000000044,136.92713167212452
132,10,9,210,4,1.0,23050464.52607736,6872557.732561558,6872557.732561555,0.7527370663535834,0.9999999999999997,113.29923512150721
133,10,9,210,4,0.9477472527472525,21373329.999999948,6372666.66666665,6372666.666666666,0.6979850294728639,1.0000000000000024,122.1896634731231
134,10,9,210,4,0.6521008403361341,13524866.666666651,4033333.333333328,4033333.3333333367,0.44176267688155985,1.0000000000000022,193.09617346813053
135,10,9,210,4,1.0,15185591.66666664,4528333.333333326,4528333.333333334,0.49597900540793277,1.000000000000002,171.97881105499707
136,10,9,210,4,0.737692307692307,16569529.166666614,4940833.333333317,4940833.3333333405,0.5411592791799111,1.0000000000000047,157.61461739382605
137,10,9,210,4,0.9178117048346038,13863162.499999993,4134166.6666666637,4134166.6666666684,0.45280674380359864,1.000000000000001,188.38414394983837
138,10,9,210,4,0.742820512820512,18316365.833333336,5461500.000000001,5461500.000000003,0.5981868247409847,1.0000000000000004,142.58286953666524
139,10,9,210,4,1.0,26786063.33333335,7986000.0000000065,7985999.999999985,0.8746901002254861,0.9999999999999972,97.4984628200311
140,10,12,30,4,1.0,4364020.585423333,1303155.6638122203,1303155.6638122203,0.999123654811578,1.0,145.55385052987378
141,10,12,30,4,1.0,6361280.204126049,2830657.638682487,1304298.6796844269,1.0000000000000002,0.4607758500570578,99.85411420613056
142,10,12,30,4,0.9167735042735028,4391734.952987082,1443601.9700164653,1227163.2244081234,0.9408605893130505,0.8500703448015708,144.63532221314094
143,10,12,30,4,1.0,6976017.304377004,3301359.859395303,1304298.6796844269,1.0000000000000002,0.3950792204529106,91.05482000474005
144,10,12,30,4,0.9272435897435899,8558264.667869415,4543640.874912058,1284693.1927286307,0.9849685602989804,0.2827453199090027,74.22065391185588
145,10,12,30,4,0.8721374045801535,5864831.780717938,2517741.6040305183,1261458.2296343301,0.9671544173758868,0.5010276779852741,108.3066017491541
146,10,12,30,4,0.9414758269720092,5263336.070341247,1989965.3463510924,1304298.6796844266,1.0,0.6554378859290485,120.6839144434144
