int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
1113,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,34253533.32653807,17959.333333333212,5276.286315213251,0.9863378670471842,0.2937907670225298
1114,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,37795931.93019448,20824.833333333136,5178.704862629755,0.9680961955277564,0.24867929455841045
1115,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,34581657.67696424,18237.99999999985,5258.807390742551,0.983070393667091,0.28834342530664514
1116,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,31039266.238622647,15601.666666666622,5210.325153061455,0.9740072261194607,0.3339595226831409
1117,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,35730937.6769642,19117.99999999983,5258.807390742552,0.9830703936670913,0.2750710006665237
1118,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,33200127.343630992,17180.16666666656,5258.807390742552,0.9830703936670913,0.30609757709428037
1119,date ('2024-01-01 23:55:00'),30,30,24,10,true,false,1.0,33690307.24830116,18027.166666666566,4958.17191229949,0.9268702296025951,0.27503889013615657
1120,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,25127417.621817723,17205.833333333238,1303.1556638122204,0.999123654811578,0.0757391774385951
1121,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37716822.28848451,26845.499999999873,1303.1556638122204,0.999123654811578,0.04854279725884138
1122,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34735877.28848437,24562.999999999716,1303.1556638122204,0.999123654811578,0.05305360354241075
1123,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27430766.28848428,18969.499999999825,1303.1556638122204,0.999123654811578,0.06869741763421452
1124,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30395430.685233988,21268.499999999818,1284.6931927286305,0.9849685602989803,0.06040356361420136
1125,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,26810581.661339797,18492.833333333187,1304.2986796844266,1.0,0.0705299537488092
1126,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31661606.456586484,22210.83333333303,1302.0130746316513,0.998247636765738,0.05862063143203402
1127,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30215323.661339644,21099.83333333309,1304.2986796844268,1.0000000000000002,0.06181559157739517
1128,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33517109.32800641,23627.999999999756,1304.2986796844266,1.0,0.05520140002050279
1129,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31094043.99467299,21772.666666666413,1304.2986796844268,1.0000000000000002,0.05990532531696203
1130,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34634062.88745216,24456.666666666377,1321.2410382881635,0.9798895204568582,0.05402375786921818
1131,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,20076729.72202009,13887.500000000018,953.2559242004788,0.7069758381466059,0.06864129067150154
1132,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,24370411.888399288,16593.499999999905,1323.9958785096064,0.9819326291594326,0.07979003094643167
1133,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29372988.462826353,20432.49999999975,1318.5505756434422,0.9778941569506211,0.0645320237681859
1134,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,25448783.281014252,17418.499999999865,1324.4455576775067,0.982266130686727,0.07603671715001388
1135,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,26810046.31850494,18472.666666666526,1316.8913218668517,0.9766635825585586,0.0712886420585475
1136,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27454121.985171556,18965.833333333165,1316.8913218668515,0.9766635825585585,0.06943493063140893
1137,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27518203.245165106,19013.499999999847,1317.7837539443856,0.9773254488003367,0.06930779466928215
1138,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35512059.12949322,25133.16666666639,1318.5505756434422,0.9778941569506211,0.05246257239014013
1139,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30692373.28101407,21433.499999999716,1324.4455576775067,0.982266130686727,0.06179324691149483
1140,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37895309.93793367,26922.49999999995,1341.1867274769038,0.9632086235404463,0.0498165745185962
1141,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33633743.448791884,23655.499999999683,1343.6930773347863,0.965008624798484,0.05680256504131404
1142,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,22868002.63716884,15427.499999999985,1333.9454874746646,0.9580081360375584,0.0864654342877761
1143,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,25297372.58918371,17323.16666666654,1311.3145872054536,0.9417551580955565,0.07569716394455188
1144,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37754391.115459085,26810.666666666566,1343.6930773347865,0.9650086247984841,0.0501178539885167
1145,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31573378.066801276,22091.66666666638,1334.9087685708707,0.9586999417643454,0.06042589672897267
1146,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29681396.9225169,20679.999999999753,1311.3145872054533,0.9417551580955563,0.06340979628653137
1147,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28590459.30383528,19809.166666666493,1333.9454874746646,0.9580081360375584,0.0673398083786804
1148,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,24711639.303835467,16839.166666666602,1333.9454874746648,0.9580081360375585,0.07921683500616637
1149,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30676472.899526276,21437.166666666388,1314.3484136294437,0.9439339805622905,0.06131166651202945
1150,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,26335415.144844163,18058.333333333194,1349.3403993058864,0.939341973687432,0.07472120346871601
1151,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33381938.144843943,23453.833333333,1349.3403993058864,0.939341973687432,0.05753176379010846
1152,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,23823815.675851602,16113.166666666619,1363.3902761599659,0.9491227814517038,0.08461342853111659
1153,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,26361752.811510812,18078.499999999858,1349.3403993058864,0.9393419736874321,0.07463785155327583
1154,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29665932.811510697,20608.499999999764,1349.3403993058864,0.939341973687432,0.06547494477064811
1155,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,22517319.226929896,15190.999999999973,1313.5382594420087,0.914418349715847,0.08646818902257988
1156,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27906154.009184748,19238.999999999814,1363.3902761599659,0.9491227814517038,0.0708659637278434
1157,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28892619.342518102,19994.33333333314,1363.3902761599659,0.9491227814517038,0.06818883397762596
1158,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28902140.47817745,20023.66666666647,1349.3403993058864,0.939341973687432,0.06738727835257777
1159,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31531294.50396227,22034.83333333303,1350.5948449468417,0.9402152547697037,0.06129362652830868
1160,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33119000.81409115,21277.666666666402,2608.069699410283,0.9997977227276277,0.12257310635926472
1161,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34934986.65601297,22667.333333333103,2608.5973593688523,0.9999999999999997,0.11508179286060172
1162,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27914681.174580794,17291.999999999905,2608.538721936435,0.9999775214706064,0.15085234339211478
1163,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27902829.656013116,17282.83333333322,2608.5973593688523,0.9999999999999996,0.1509357469957011
1164,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37983077.57696911,25004.833333333183,2606.3113276244394,0.9991236548115777,0.10423230152668304
1165,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28344945.906165488,17665.999999999894,2580.144740279394,0.9890927517091623,0.14605144007015788
1166,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31357852.656012967,19928.333333333107,2608.5973593688523,0.9999999999999997,0.13089892244052265
1167,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31281233.989346474,19869.66666666653,2608.5973593688523,0.9999999999999997,0.13128541123163634
1168,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32830367.656012926,21055.833333333074,2608.597359368853,0.9999999999999999,0.12388953303687268
1169,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37736356.65601337,24812.333333333107,2608.5973593688523,0.9999999999999996,0.10513309346301743
1170,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33846087.41797755,21812.999999999785,2621.7062394556615,0.9883326034881232,0.12019008111931818
1171,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28553744.216405928,17750.333333333212,2628.294558194033,0.9908162723726496,0.14807015219586775
1172,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39045731.02149789,25813.333333333165,2609.606810556876,0.9837713525423504,0.10109530516103667
1173,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37791733.042962104,24825.16666666641,2627.44365200698,0.9904954971788015,0.10583790583508698
1174,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30737325.989109658,19493.833333333136,2582.6970826956713,0.9736269050081584,0.1324879021243828
1175,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,22490175.575153995,13478.666666666672,2391.7050147165014,0.9016265851589651,0.17744373934487837
1176,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37959552.084644414,24962.66666666643,2621.7062394556615,0.9883326034881232,0.10502508704154281
1177,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37030550.75131104,24251.333333333096,2621.706239455662,0.9883326034881234,0.10810565354986752
1178,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32372623.973708,20678.16666666641,2625.9175079104566,0.9899201703380154,0.12698986086341418
1179,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,38257089.808764346,25180.833333333107,2627.8614651526336,0.9906530046629738,0.10435959089860639
1180,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,26943349.214917056,16496.333333333278,2641.632283187225,0.9795743986840689,0.1601345117008164
1181,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35762737.77679849,23239.333333333056,2647.9917570192124,0.9819326291594324,0.11394439414581216
1182,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36938355.443465285,24139.49999999971,2647.9917570192124,0.9819326291594324,0.10969538544788601
1183,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,22681348.091978263,13632.666666666717,2386.848263532568,0.8850949722945666,0.17508300627408868
1184,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,23951108.970343538,14217.500000000011,2633.7826437337026,0.9766635825585581,0.1852493507110041
1185,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31539591.32540036,20010.83333333318,2644.7094478936206,0.9807154779274231,0.1321638836243855
1186,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30726290.274417818,19464.499999999796,2596.007779934083,0.9626558458544779,0.1333714084581731
1187,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27009055.110132147,16536.666666666617,2647.9917570192124,0.9819326291594324,0.16012850778185167
1188,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30598160.776798636,19284.833333333154,2647.9917570192124,0.9819326291594324,0.1373095484544454
1189,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30194748.274417892,19057.499999999833,2596.007779934083,0.9626558458544779,0.136219744454105
1190,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,44025234.099996224,29558.833333333467,2652.496063118106,0.967791310622813,0.08973615545667998
1191,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29831362.11426603,18668.8333333332,2666.389676720193,0.9728605428468353,0.1428257261239434
1192,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,26786038.003858216,16334.99999999993,2667.688955844392,0.9733345986103695,0.1633112308444691
1193,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37031390.33719143,24179.833333333037,2667.6889558443922,0.9733345986103699,0.11032702000335368
1194,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32386383.670524605,20623.16666666639,2667.688955844392,0.9733345986103695,0.1293539929615284
1195,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32795814.67052476,20936.666666666453,2667.688955844392,0.9733345986103695,0.12741708115798847
1196,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,23323947.55972638,13775.666666666693,2609.3184771724946,0.9520375106180317,0.1894150417769852
1197,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33959460.67052459,21827.666666666373,2667.6889558443922,0.9733345986103699,0.12221594715473152
1198,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30148054.97763985,18991.499999999844,2615.286795659766,0.9542151148947448,0.13770827979147446
1199,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29321633.099995285,18300.333333333187,2652.496063118106,0.967791310622813,0.1449424999427038
1200,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34022880.66680491,20045.666666666446,3834.4590858006177,0.9799542455332801,0.1912861841695126
1201,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28093829.883577153,15429.333333333341,3883.2050838997534,0.9924120255541695,0.25167678991745707
1202,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36178234.53211976,21578.333333333067,3909.4669914366605,0.9991236548115779,0.1811755769569804
1203,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37308202.9840195,22438.166666666355,3912.8960390532807,1.0000000000000002,0.17438572844127204
1204,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28317638.198786728,15559.499999999947,3909.4669914366605,0.9991236548115779,0.25125916587529634
1205,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35833809.67700863,21778.166666666377,3614.0022825813758,0.9236131618400417,0.16594612108065832
1206,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39075377.86545312,23796.66666666635,3909.4669914366605,0.9991236548115779,0.16428632825760103
1207,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37518904.31735282,22599.49999999968,3912.8960390532798,0.9999999999999999,0.17314082342765705
1208,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35217949.98401965,20837.66666666645,3912.896039053286,1.0000000000000016,0.18777995164461764
1209,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35696973.5321198,21209.833333333096,3909.4669914366605,0.9991236548115779,0.1843233244691552
1210,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32706869.03979539,18896.166666666493,3924.861903267881,0.9918895698294188,0.20770677844366586
1211,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34539122.13677067,20287.666666666475,3932.1601448370593,0.9937339785930839,0.19382022631995283
1212,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33210186.152046714,19271.99999999984,3930.952083315663,0.9934286777564386,0.20397219195286923
1213,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29036356.03979557,16085.666666666604,3924.861903267881,0.9918895698294188,0.24399746585580723
1214,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35651167.374769464,21143.833333333103,3929.1789693037394,0.9929805770747098,0.18583096581211775
1215,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39316704.54441246,23945.16666666638,3932.5932378784587,0.9938434296976367,0.16423327900043178
1216,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32159154.80343755,18465.333333333274,3932.1601448370598,0.993733978593084,0.21294823515256006
1217,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28025028.544412725,15299.166666666639,3932.5932378784632,0.9938434296976378,0.257046238109601
1218,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36717377.3731286,21966.999999999727,3924.861903267881,0.9918895698294188,0.1786708200149283
1219,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36010130.21107908,21413.33333333309,3932.5932378784587,0.9938434296976367,0.1836516144712875
1220,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33366354.185343448,19380.166666666486,3938.2250782547194,0.9843070002363958,0.20320904076786866
1221,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31709563.438138664,18089.499999999865,3952.290436703639,0.9878224495840096,0.21848533329852501
1222,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32109168.223685227,18556.99999999987,3849.3376722071034,0.96209077483866,0.2074331881342421
1223,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29291286.77147208,16237.83333333327,3952.290436703639,0.9878224495840096,0.24340011105978762
1224,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27433938.182874326,14871.999999999978,3916.384992455448,0.9788483611513202,0.2633394965341214
1225,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37937224.43813867,22857.999999999785,3952.290436703639,0.9878224495840096,0.17290622262243752
1226,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35436826.880804144,20962.33333333309,3940.2568150991046,0.9848148058490332,0.18796842662708432
1227,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33104746.214137558,19176.66666666648,3940.2568150991046,0.9848148058490332,0.20547141396310503
1228,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34146281.21413752,19974.166666666468,3940.2568150991046,0.9848148058490332,0.19726764479615225
1229,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,27566653.214137908,14936.166666666653,3940.2568150991033,0.9848148058490329,0.26380643059458186
1230,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29578965.85656974,16736.499999999935,3774.84798596229,0.9331968645566157,0.2255458420794255
1231,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32808266.72181312,18925.499999999847,3955.651726930328,0.9778941569506214,0.20901174219599802
1232,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34748275.91162686,20507.666666666442,3894.011669901126,0.9626558458544784,0.18988077645276574
1233,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37649608.72181302,22632.499999999764,3955.651726930327,0.9778941569506211,0.174777498152231
1234,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34979878.66519791,20562.66666666642,3971.9876355288206,0.9819326291594329,0.19316500626680397
1235,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33686987.05514646,19598.33333333316,3955.651726930327,0.9778941569506211,0.20183612859581743
1236,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,32645403.665198106,18775.166666666522,3971.9876355288206,0.9819326291594329,0.2115553862209222
1237,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33570092.003271446,19655.166666666453,3862.3772587955214,0.9548353631845465,0.19650697062497038
1238,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34566306.5782935,20368.333333333114,3894.011669901126,0.9626558458544784,0.1911796908551429
1239,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35937611.99853131,21295.999999999756,3971.9876355288216,0.981932629159433,0.1865133187231812
1240,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,42430113.97869331,24313.666666666475,5217.1947187377045,0.9999999999999997,0.21457868902555818
1241,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36671742.31202651,19904.499999999858,5217.19471873771,1.0000000000000007,0.2621113174778441
1242,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35857960.622546956,19343.499999999873,5177.606778533008,0.9924120255541704,0.2676664915104838
1243,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34684445.645359695,18382.83333333321,5217.19471873771,1.0000000000000007,0.2838079758508978
1244,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37967076.64535977,20896.333333333172,5217.19471873771,1.0000000000000007,0.2496703433810278
1245,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39542547.97869287,22102.666666666402,5217.19471873771,1.0000000000000007,0.2360436773272202
1246,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39439591.6453596,22023.833333333074,5217.19471873771,1.0000000000000007,0.23688858518746075
1247,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35244928.820604436,18819.166666666526,5212.622655248887,0.9991236548115793,0.2769847755523496
1248,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39906486.6453595,22381.333333333045,5217.19471873771,1.0000000000000007,0.233104732458795
1249,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37603405.45268626,20692.833333333103,5169.415220117257,0.9908419176978678,0.24981669435234333
1250,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36132673.20575242,19460.833333333154,5236.891917562893,0.9953696832787949,0.26909905798293704
1251,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,40461627.872418866,22775.499999999683,5236.891917562893,0.9953696832787949,0.2299353216202922
1252,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39123195.53908558,21750.666666666395,5236.891917562893,0.9953696832787949,0.24076925998726278
1253,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,41781876.66161315,23800.333333333045,5228.017567080106,0.993682946266001,0.21966152716685355
1254,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39214180.20575236,21820.333333333092,5236.891917562889,0.9953696832787944,0.24000054616777683
1255,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,28282625.328280583,13464.00000000004,5228.017567080109,0.9936829462660015,0.3882960165686345
1256,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39165025.99687078,21800.16666666639,5225.756465042237,0.9932531813491907,0.23971176665510063
1257,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37115320.994946465,20227.166666666453,5228.017567080108,0.9936829462660013,0.25846514508112833
1258,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,29075149.66161377,14070.833333333341,5228.017567080108,0.9936829462660013,0.37154996034919313
1259,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37949084.79811049,20852.333333333103,5236.458824521492,0.9952873658106793,0.25112100122391817
1260,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,42348018.432811886,24188.999999999716,5256.589116388068,0.9908162723726499,0.21731320502658766
1261,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33582364.099478714,17477.16666666658,5256.589116388071,0.9908162723726504,0.3007689528082219
1262,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,37267243.099478655,20298.6666666665,5256.589116388071,0.9908162723726504,0.2589622856864875
1263,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39280877.432811886,21840.499999999774,5256.58911638807,0.9908162723726501,0.24068080476125198
1264,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39627394.50262195,22126.499999999738,5243.412478911328,0.9883326034881244,0.23697432847090097
1265,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36689547.50262198,19876.999999999796,5243.412478911329,0.9883326034881245,0.26379295059170815
1266,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36936825.09947856,20045.66666666648,5256.589116388071,0.9908162723726504,0.2622306957308206
1267,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,31675813.50262236,16037.999999999947,5243.412478911328,0.9883326034881244,0.32693680502003647
1268,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,34954317.09947862,18527.666666666533,5256.589116388071,0.9908162723726504,0.28371565675052307
1269,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39535296.28419478,22036.6666666664,5255.722930305272,0.9906530046629743,0.2384989985012253
1270,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,39824674.39150352,22284.166666666362,5239.199312593626,0.9794049007762785,0.23510860383353044
1271,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,43422209.72691687,24986.49999999981,5272.526790426427,0.9856350693903065,0.21101501972771164
1272,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,40714738.99320449,22907.499999999694,5276.286315213253,0.9863378670471844,0.23033008033235067
1273,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,30835251.41210223,15379.8333333333,5252.687040232211,0.981926268214584,0.34153081677730945
1274,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,38448529.42829075,21215.33333333307,5248.838829489921,0.9812068917917098,0.24740779449564715
1275,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,40633085.93177802,22856.166666666355,5269.155164362518,0.9850047847048891,0.23053538422289782
1276,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36318742.99320468,19541.499999999825,5276.286315213251,0.9863378670471842,0.27000416115514664
1277,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,36766483.32653796,19884.33333333314,5276.286315213253,0.9863378670471844,0.2653489169972996
1278,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,35941394.20109289,19270.16666666652,5265.06744806901,0.9842406356179817,0.2732237628840289
1279,date ('2024-01-01 23:55:00'),30,30,27,10,true,false,1.0,33543811.34363096,17444.16666666655,5258.807390742552,0.9830703936670913,0.3014650966842356
1280,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,26176837.073712252,18008.833333333198,1304.0348497051423,0.9997977227276283,0.07241084558717399
1281,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,25229221.661339793,17282.833333333212,1304.2986796844266,1.0,0.07546787349785061
1282,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,32172788.328006227,22599.49999999967,1304.2986796844266,1.0,0.05771360780921905
1283,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,21909714.679054838,14741.833333333318,1303.8296790572322,0.9996404193038759,0.08844420158441851
1284,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,31971716.62181747,22447.333333333037,1303.1556638122204,0.999123654811578,0.05805391867536919
1285,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,33726849.59438514,23802.16666666646,1296.1867224916293,0.9937805984785938,0.05445666945551066
1286,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,29608457.328006312,20635.99999999975,1304.2986796844266,1.0,0.06320501452240951
1287,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,27112150.678619314,18734.83333333317,1297.7672093474541,0.9949923507255616,0.06927028312755022
1288,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,26074421.32800642,17929.99999999985,1304.2986796844266,1.0,0.07274393082456428
1289,date ('2024-01-01 23:55:00'),30,30,30,10,true,false,1.0,28429477.028346285,19735.83333333322,1302.657570365949,0.9987417687803878,0.06600469047161032
