int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
501,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12250261.589184016,7329.666666666668,1311.3145872054536,0.9417551580955565,0.1789050780670499
502,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12436321.78212567,7421.33333333333,1343.6930773347865,0.9650086247984841,0.18105817606918617
503,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,9830799.180423403,5444.999999999988,1331.7695691020524,0.9564454428661437,0.2445857794494133
504,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12020799.898662247,7159.16666666666,1308.0014146716608,0.939375715852022,0.18270302614433648
505,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,9347359.230262004,5413.833333333324,1115.6952482163783,0.8012659701358553,0.2060823042606373
506,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15595522.759197606,9914.66666666672,1296.3078375780865,0.9309776650319433,0.1307464871145185
507,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,10210289.589183947,5767.666666666654,1311.3145872054533,0.9417551580955563,0.22735616723206198
508,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,9652409.922517287,5340.4999999999945,1311.3145872054533,0.9417551580955563,0.24554153865845046
509,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12547553.231995616,7562.500000000006,1308.0014146716612,0.9393757158520222,0.17295886474997157
510,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13108785.342518494,7905.333333333341,1363.390276159966,0.9491227814517039,0.1724646158070456
511,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,11344161.675851738,6554.166666666652,1363.390276159966,0.9491227814517039,0.2080188596811142
512,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,10232073.072695125,5828.166666666648,1283.3841252782686,0.8934265792813636,0.22020374479309204
513,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,10218810.430487975,5848.33333333332,1264.057473802506,0.8799723501251397,0.21613977893459824
514,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,9991886.73244102,5565.999999999988,1333.2637379735081,0.9281502219292924,0.23953714300638002
515,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,11710438.478177756,6856.666666666659,1349.3403993058864,0.9393419736874321,0.1967924743761626
516,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16058604.009185204,10164.000000000044,1363.390276159966,0.9491227814517039,0.13413914562770174
517,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,8726388.349264499,4634.666666666657,1309.2632256049458,0.9114422891723749,0.2824935037985361
518,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,10999321.47817774,6312.166666666656,1349.3403993058864,0.9393419736874321,0.21376818302841954
519,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16426914.874492258,10506.83333333339,1324.6252844438643,0.9221365711171496,0.12607274165484594
520,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14364984.910302456,6917.166666666659,2606.3113276244394,0.9991236548115777,0.3767888578114029
521,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17858212.6560136,9588.333333333378,2608.5973593688523,0.9999999999999997,0.27205951948918905
522,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13495841.910302436,6251.666666666654,2606.311327624439,0.9991236548115775,0.4168986394493912
523,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17288361.322680295,9152.000000000044,2608.5973593688523,0.9999999999999997,0.2850303058750918
524,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13206127.576969087,6029.833333333318,2606.3113276244385,0.9991236548115774,0.43223604758967005
525,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15207790.243635844,7562.500000000004,2606.3113276244394,0.9991236548115776,0.3446362086114959
526,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18315634.91030265,9942.166666666724,2606.3113276244394,0.9991236548115776,0.262147217503672
527,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17592899.390026484,9390.333333333381,2605.3151407318965,0.9987417687803873,0.27744650250951863
528,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12868421.989346724,5767.666666666652,2608.5973593688523,0.9999999999999996,0.45227949361998365
529,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15940351.65601349,8119.83333333334,2608.597359368853,0.9999999999999999,0.3212624264909605
530,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14567475.721623272,7168.333333333341,2545.0459028582495,0.959433137593223,0.35504011665076673
531,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,22460407.155453682,13090.000000000055,2622.7593080138254,0.9887295899903019,0.20036358349990943
532,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16055802.084644746,8187.666666666684,2621.7062394556615,0.9883326034881232,0.32020187755432833
533,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14026044.25319379,6715.500000000004,2569.4328549831316,0.9686265474123678,0.3826122931997811
534,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13905265.593263494,7441.500000000014,2047.7468325671448,0.7719609954225278,0.2751793096240195
535,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18188236.322443604,9881.666666666724,2582.6970826956713,0.9736269050081584,0.2613624978271873
536,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14316599.322443465,6917.166666666671,2582.697082695671,0.9736269050081583,0.3733749968959838
537,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13990969.989110105,6667.833333333336,2582.6970826956713,0.9736269050081584,0.38733677846811865
538,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16359015.883073023,8409.500000000024,2628.294558194032,0.9908162723726491,0.3125387428734199
539,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18564196.88307306,10098.000000000053,2628.294558194033,0.9908162723726494,0.26027872432105553
540,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17013827.955325436,9317.000000000047,2369.4449106842076,0.8786414325608112,0.25431414733113616
541,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15134002.941085007,7522.166666666681,2596.007779934083,0.9626558458544779,0.34511436597621403
542,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13884214.822893586,6555.999999999991,2601.8767640606484,0.9648321921360012,0.3968695491245655
543,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13930617.86716424,6997.833333333338,2342.905905562488,0.8688001953268326,0.3348044736079005
544,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12398498.390493214,5840.999999999985,2332.512961034617,0.8649462666588491,0.3993345250872493
545,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14317535.274418287,6897.0,2596.0077799340825,0.9626558458544778,0.376396662307392
546,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15112852.5923202,7441.500000000004,2637.101151286884,0.9778941569506209,0.3543776323707428
547,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13643154.255163692,6312.16666666665,2639.644341221939,0.9788372267969528,0.4181835620978449
548,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15884113.430037031,8048.33333333334,2626.723652206114,0.9740459557885633,0.32636864595644377
549,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12374954.961522251,6143.4999999999945,2128.2140693943034,0.7891878179133173,0.3464172001944015
550,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,11418479.106529726,5626.4999999999845,1990.9403480704943,0.7264156941164097,0.35385059061059276
551,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14011877.099995648,6574.333333333326,2652.496063118105,0.9677913106228127,0.40346236319800866
552,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12593138.173576524,5565.999999999985,2602.786159220717,0.949654125157122,0.4676223785879849
553,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16662408.003858613,8580.000000000025,2667.688955844392,0.9733345986103695,0.31091945872312166
554,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12759760.226393074,5683.333333333324,2609.3184771724937,0.9520375106180312,0.45911762061686184
555,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17593799.766662482,9317.000000000042,2652.496063118106,0.967791310622813,0.2846942216505414
556,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16671981.433329133,8611.166666666693,2652.496063118105,0.9677913106228127,0.30802981358911063
557,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14967592.977640226,7364.500000000001,2615.286795659766,0.9542151148947448,0.3551207543838367
558,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12853139.226393057,5754.833333333319,2609.318477172494,0.9520375106180314,0.4534133876751427
559,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16115058.363109034,8182.166666666657,2654.1314607657678,0.9683880027931906,0.32438002901828417
560,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,21299301.650687028,10176.833333333381,3912.8960390532857,1.0000000000000013,0.38449052970504255
561,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20202696.984020285,9337.166666666692,3912.8960390532798,0.9999999999999999,0.4190667446284493
562,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18043008.31735351,7683.5,3912.8960390532798,0.9999999999999999,0.5092595873043899
563,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18434880.72236962,8075.833333333349,3854.079578185892,0.9849685602989802,0.47723614630307093
564,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13072011.438452242,4436.666666666659,3556.3159777707524,0.9088705506807172,0.8015738492345813
565,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,21312072.50618192,10242.833333333348,3877.061415087939,0.9908419176978668,0.3785145466021381
566,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18332722.650686845,7905.333333333336,3912.89603905328,1.0,0.4949691397014605
567,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15330371.117049508,5908.833333333318,3720.156881592434,0.9507425815720165,0.6295924545046868
568,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20037644.86545383,9216.166666666692,3909.4669914366605,0.9991236548115779,0.42419664626688425
569,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17312980.230846476,7138.999999999996,3903.6666166486875,0.997641280955978,0.5468086029764238
570,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16691960.968524989,6632.999999999986,3923.0988946762814,0.9914440229855739,0.5914516651102502
571,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17356096.80879561,7260.000000000006,3847.585883583339,0.9723604042658581,0.5299705073806248
572,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18722443.189340055,8792.666666666692,3537.5242505319393,0.8940017492589409,0.40232666432617287
573,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17121101.095090114,7159.166666666661,3797.1674451391605,0.9596186761611751,0.5303923797191242
574,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18715471.877746318,8167.5000000000055,3932.593237878459,0.9938434296976368,0.48149289719968863
575,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13154175.659956222,5485.333333333317,2928.0121977987355,0.7399661009503946,0.533789292257914
576,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16754649.629013756,6856.666666666659,3811.1320785816474,0.9631478128797337,0.5558286940080193
577,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15687999.650642792,6695.333333333328,3393.3923787096833,0.8575767988112694,0.5068294899994552
578,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18383265.808795616,8046.5000000000055,3847.585883583338,0.9723604042658578,0.4781688788396614
579,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15568538.696592743,6352.499999999987,3553.6068146703033,0.8980661285971475,0.559402883064984
580,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14552917.153744444,6099.499999999986,3219.1980577897334,0.8045957558205611,0.5277806472316978
581,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18625823.8808048,8086.83333333335,3940.2568150991046,0.9848148058490332,0.48724347994877637
582,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20953482.593947135,9854.166666666712,3949.7840868457556,0.9871960207585525,0.4008237551133096
583,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13317238.167058438,5190.166666666658,3195.7282416097923,0.7987297872938421,0.6157274798387589
584,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17677667.880804744,7360.833333333336,3940.2568150991046,0.9848148058490332,0.5353003711218074
585,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,12705044.548548354,5223.166666666652,2875.9177884570017,0.7187974163571942,0.5506080835617619
586,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,11415541.451134475,4762.999999999989,2539.887807614046,0.6348111901104193,0.5332537912269687
587,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14345239.881881705,6352.499999999993,2956.5844551236687,0.738958977240079,0.465420614738083
588,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13445047.865697678,4577.833333333323,3648.3963880092965,0.9118681723356956,0.796970121529684
589,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,13166824.959652565,4000.333333333332,3880.700972662716,0.9699296148174703,0.9700944019655154
590,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18852934.478388898,8261.000000000015,3940.0854783091777,0.974045955788565,0.47695018500292585
591,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,15774744.525348611,6865.833333333337,3327.0536157549714,0.8224956379648256,0.4845811796220371
592,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,19289472.05514701,8570.83333333336,3955.6517269303276,0.9778941569506213,0.4615247518051899
593,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14957522.514942126,6084.833333333317,3426.0111509397357,0.8469593678692052,0.5630410831750656
594,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16626414.154767653,6513.833333333317,3967.0641718404345,0.9807154779274239,0.6090214423417514
595,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17455364.331865173,7140.833333333321,3971.98763552882,0.9819326291594327,0.5562358691369579
596,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16523869.510277782,6796.16666666666,3737.0632065777536,0.9238559221449641,0.5498780989152352
597,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17326084.491409715,7179.333333333333,3884.35423364717,0.9602683883289405,0.5410466478290236
598,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17702770.35902134,7844.833333333346,3644.0140031013293,0.9008528170513019,0.4645113348192641
599,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,18657368.05514695,8086.833333333344,3955.6517269303276,0.9778941569506213,0.48914718084091285
600,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16275345.620391566,5001.333333333322,4759.771085273276,0.9123238333770483,0.9517004302732511
601,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,21285576.820605006,8127.166666666684,5212.622655248886,0.999123654811579,0.6413825222298309
602,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17322419.523024138,6412.99999999999,4371.014245822766,0.8378092981893394,0.6815865033249295
603,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20599734.75562854,8468.166666666699,4660.55429752486,0.8933065658420498,0.550361663979788
604,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20053159.1376798,7582.666666666676,4958.205533274664,0.9503585356833862,0.6538867856437477
605,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16811122.917936336,5598.999999999992,4640.310192583227,0.8894262995240367,0.8287748156069358
606,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20466714.820604958,7500.166666666668,5212.622655248884,0.9991236548115787,0.6950009095685273
607,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,24263918.31202709,10400.50000000005,5217.19471873771,1.0000000000000007,0.5016292215506645
608,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,17814530.190113917,6876.833333333336,4315.545399437412,0.8271773686993136,0.6275483482374267
609,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20340027.82634769,7410.333333333337,5208.052298526606,0.9982476367657382,0.7028094505681172
610,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,14958133.644565316,5747.499999999978,3641.320308068355,0.692101326285414,0.6335485529479545
611,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,19939408.20575299,7058.333333333324,5236.891917562888,0.9953696832787942,0.7419445455815199
612,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,16873158.363626823,5465.166666666645,4755.889391716402,0.9039461176706411,0.8702185462565497
613,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,20476752.692912024,7602.833333333334,5152.0834681529395,0.9792502443525406,0.6776530856680104
614,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,19438105.131444473,6675.166666666651,5236.45882452149,0.9952873658106791,0.7844686261798461
615,date ('2024-01-01 23:55:00'),10,30,15,10,true,false,1.0,22836551.539086424,9276.666666666686,5236.891917562893,0.9953696832787949,0.5645230238120246
