int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
112,10,9,150,4,0.7555979643765898,16190230.316099975,4827778.534356674,4827778.534356693,0.7402872684843579,1.0000000000000038,120.61594936411042
113,10,9,150,4,1.0,21872643.685039565,6521493.398422125,6521493.398422131,0.9999999999999998,1.0000000000000009,89.28047419049187
114,10,9,150,4,0.9160305343511439,15361906.658295168,4580886.236948385,4580886.236948393,0.7024290230910505,1.0000000000000018,127.11963712821554
115,10,9,150,4,0.891959706959706,21009836.10590796,6264322.7340013785,6264322.734001389,0.9605656789466404,1.0000000000000016,92.94694114490845
116,10,9,150,4,1.0,15899008.285085859,4740976.140611781,4740976.14061179,0.726977066596259,1.000000000000002,122.82527092157272
117,10,9,150,4,0.9305343511450387,21853469.59378328,6515778.319061087,6515778.319061098,0.9991236548115777,1.0000000000000016,89.35880829447414
118,10,9,150,4,0.8235897435897455,11057771.460244872,3297984.5385727393,3297984.5385727366,0.5057100171826717,0.9999999999999992,176.5997793516304
119,10,9,150,4,1.0,12865512.661929833,3836804.568881222,3836804.568881223,0.5883322016103756,1.0000000000000004,151.7856343011114
120,10,9,180,4,0.8826923076923088,11359773.333333336,3388000.0000000005,3388000.0,0.43292742334392836,0.9999999999999998,200.9018959298483
121,10,9,180,4,0.8115277777777775,16840165.833333287,5021499.999999986,5021500.000000006,0.641660288170466,1.000000000000004,135.52123076381065
122,10,9,180,4,0.7594871794871796,18279463.87931996,5450500.907894673,5450500.907894694,0.6964791363602693,1.000000000000004,124.85048878167117
123,10,9,180,4,0.8412271062271063,23403104.999999985,6977666.666666663,6977666.666666657,0.8916243361726132,0.9999999999999991,97.5169747774922
124,10,9,180,4,1.0,16760204.99999998,4997666.66666666,4997666.666666671,0.6386148030495399,1.0000000000000022,136.16778553722958
125,10,9,180,4,0.8895219920029065,17022337.7108417,5075798.622208158,5075798.622208175,0.6485987068846656,1.0000000000000033,134.07089195195815
126,10,9,180,4,1.0,22725640.903304413,6775739.961243242,6775739.961243246,0.8658216182613718,1.0000000000000007,100.42401046952025
127,10,9,180,4,0.9276923076923067,13230857.35262474,3945700.154781343,3945700.1547813527,0.504191794951957,1.0000000000000024,172.49071161267238
128,10,9,180,4,0.8842239185750634,13457207.499999994,4013166.6666666646,4013166.666666666,0.512812840746677,1.0000000000000002,169.5894189043307
129,10,9,180,4,0.907014652014651,22294628.775436357,6647271.368734134,6647271.368734134,0.8494055684574784,1.0,102.36546313408316
130,10,9,210,4,1.0,14908804.166666638,4445833.333333325,4445833.333333338,0.48694295065353765,1.000000000000003,175.17166171107542
131,10,9,210,4,1.0,20266179.99999996,6042666.666666654,6042666.666666663,0.6618408104552814,1.0000000000000016,128.8649365593321
132,10,9,210,4,0.8163841807909616,12712956.666666655,3791333.3333333298,3791333.333333335,0.41525691626866607,1.0000000000000013,205.4282153613887
133,10,9,210,4,1.0,20635229.999999937,6152666.666666647,6152666.66666667,0.6738888834611428,1.0000000000000036,126.56025641584843
134,10,9,210,4,0.8929684023141967,22049921.66666668,6574333.333333337,6574333.333333333,0.7200731633169419,0.9999999999999994,118.4403300601294
135,10,9,210,4,1.0,19952487.49999993,5949166.666666646,5949166.666666668,0.6515999484003004,1.0000000000000038,130.89094780788656
136,10,9,210,4,1.0,13587810.80028442,4052094.625022679,4052094.6250226893,0.44381756244481047,1.0000000000000024,192.20167533870386
137,10,9,210,4,0.8472527472527478,11800834.141784003,3519463.7283012425,3519463.7283012476,0.3854795994550197,1.0000000000000016,221.30638975366438
138,10,9,210,4,0.796455834242092,23267786.666666657,6937333.333333332,6937333.333333326,0.7598318042362814,0.9999999999999991,112.24101533221328
139,10,9,210,4,1.0,12915934.166666668,3851833.3333333335,3851833.333333334,0.4218833564218894,1.0000000000000002,202.19985378525658
140,10,12,30,4,1.0,4302078.9949378865,1284693.19272863,1284693.19272863,0.9849685602989798,1.0000000000000002,147.64954356891604
141,10,12,30,4,1.0,3865383.3170184963,1154530.5465529547,1154530.546552955,0.885173438059672,1.0000000000000002,164.3304034565844
142,10,12,30,4,1.0,4364020.585423333,1303155.6638122203,1303155.6638122203,0.9991236548115782,1.0000000000000002,145.55385052987378
143,10,12,30,4,0.7505649717514123,2667502.6698295996,797487.134574148,797487.1345741481,0.6114298411826186,1.0000000000000002,238.12534742114303
144,10,12,30,4,1.0,3765367.683406639,1124719.6274436081,1124719.6274436081,0.8623175388905037,1.0000000000000002,168.69534489267085
145,10,12,30,4,0.8508905852417287,4362349.481911092,1302657.5703659486,1302657.5703659488,0.9987417687803878,1.0000000000000002,145.60960845386614
146,10,12,30,4,1.0,4291594.223034083,1281568.0744264529,1281568.0744264522,0.9825725459881058,0.9999999999999994,148.01026541389194
