int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
1280,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,5828.166666666667,-11455080.999999994
1281,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,5384.5,-12034509.666666664
1282,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,4537.5,-13140691.666666664
1283,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,4638.333333333333,-13009003.333333332
1284,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,4860.166666666667,-12719289.0
1285,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,9240.000000000002,-6999226.666666663
1286,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,4093.833333333333,-13720120.333333332
1287,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,4477.000000000001,-13219704.666666666
1288,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,8374.666666666666,-8129352.0
1289,date ('2023-11-01 23:55:00'),10,30,24,28,true,true,1.0,6614.666666666666,-10427912.0
1290,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,5525.666666666666,-12583479.333333334
1291,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,5424.833333333334,-12715167.666666666
1292,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,6554.166666666667,-11240258.333333332
1293,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,5949.166666666666,-12030388.333333336
1294,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,6130.666666666667,-11793349.333333332
1295,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,5404.666666666667,-12741505.333333332
1296,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,3730.833333333333,-14927531.666666668
1297,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,4194.666666666666,-14321765.333333334
1298,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,5888.666666666666,-12109401.333333336
1299,date ('2023-11-01 23:55:00'),10,30,24,30,true,true,1.0,4920.666666666667,-13373609.333333332
1300,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,7280.166666666667,-2225435.6666666684
1301,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,5980.333333333333,-3923018.000000005
1302,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,6493.666666666666,-3252604.6666666684
1303,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,2783.0,-8098735.333333334
1304,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,1371.3333333333335,-9942372.0
1305,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,3532.8333333333335,-7119453.0
1306,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,3630.0,-6992553.333333334
1307,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,5566.0,-4464137.333333337
1308,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,3831.6666666666665,-6729176.666666668
1309,date ('2023-11-01 23:55:00'),10,30,26,6,true,true,1.0,9507.666666666668,683679.3333333316
1310,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,6695.333333333333,-3722561.3333333316
1311,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,5001.333333333333,-5934925.333333332
1312,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,3388.0,-8041938.666666666
1313,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,6284.666666666667,-4258891.999999994
1314,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,5687.0,-5039444.666666663
1315,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,5626.5,-5118457.666666663
1316,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,5808.0,-4881418.666666663
1317,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,7837.499999999999,-2230891.6666666684
1318,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,5419.333333333333,-5389017.333333332
1319,date ('2023-11-01 23:55:00'),10,30,26,8,true,true,1.0,6842.0,-3531014.6666666633
1320,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,6816.333333333334,-4297868.666666663
1321,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,5182.833333333333,-6431219.666666668
1322,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,5311.166666666666,-6263616.333333334
1323,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,8757.833333333332,-1762269.6666666684
1324,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,5848.333333333333,-5562076.666666668
1325,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,6180.166666666666,-5128702.333333337
1326,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,4477.0,-7353038.0
1327,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,5888.666666666667,-5509401.333333332
1328,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,6607.333333333334,-4570822.666666663
1329,date ('2023-11-01 23:55:00'),10,30,26,10,true,true,1.0,7118.833333333334,-3902803.6666666633
1330,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,2178.0,-11088865.333333334
1331,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,7234.333333333334,-4485294.0
1332,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,8889.833333333334,-2323211.0
1333,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,4981.166666666667,-7427929.666666668
1334,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,4537.500000000001,-8007358.333333334
1335,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,5727.333333333333,-6453436.000000006
1336,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,4517.333333333333,-8033696.0
1337,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,5263.499999999999,-7059202.333333337
1338,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,5465.166666666666,-6795825.666666671
1339,date ('2023-11-01 23:55:00'),10,30,26,12,true,true,1.0,5808.0,-6348085.333333337
1340,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,4739.166666666666,-8477314.999999998
1341,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,5203.000000000001,-7871548.666666666
1342,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,4114.0,-9293782.666666664
1343,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,6110.5,-6686353.666666663
1344,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,7764.166666666666,-4526665.0
1345,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,7672.5,-4646381.666666663
1346,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,9804.666666666668,-1861771.9999999949
1347,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,5626.5,-7318457.666666663
1348,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,10264.833333333332,-1260794.3333333316
1349,date ('2023-11-01 23:55:00'),10,30,26,14,true,true,1.0,5868.499999999999,-7002405.666666668
1350,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,5203.0,-8604882.0
1351,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,3267.0,-11133298.0
1352,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,5505.499999999999,-8209817.000000003
1353,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,4860.166666666666,-9052622.333333334
1354,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,4194.666666666667,-9921765.333333332
1355,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,5666.833333333334,-7999115.666666663
1356,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,6171.0,-7340674.0
1357,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,10829.5,-1256673.0
1358,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,6453.333333333333,-6971946.666666668
1359,date ('2023-11-01 23:55:00'),10,30,26,16,true,true,1.0,6917.166666666667,-6366180.333333332
1360,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,3525.5,-11529030.333333336
1361,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,5861.166666666666,-8478649.666666668
1362,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,4940.833333333333,-9680605.0
1363,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,5336.833333333333,-9163429.0
1364,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,6473.5,-7678942.333333337
1365,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,8865.999999999998,-4554337.333333337
1366,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,9227.166666666668,-4082653.6666666684
1367,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,7683.5,-6098682.333333337
1368,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,7764.166666666666,-5993331.666666668
1369,date ('2023-11-01 23:55:00'),10,30,26,18,true,true,1.0,7421.333333333333,-6441072.000000006
1370,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,6352.5,-8570301.666666664
1371,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,7652.333333333333,-6872719.333333332
1372,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,4658.5,-10782665.666666664
1373,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,1774.6666666666665,-14548952.0
1374,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,4981.166666666666,-10361263.0
1375,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,6453.333333333333,-8438613.333333332
1376,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,4959.166666666666,-10389995.0
1377,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,8132.666666666666,-6245404.0
1378,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,5445.000000000001,-9755496.666666666
1379,date ('2023-11-01 23:55:00'),10,30,26,20,true,true,1.0,4698.833333333333,-10729990.333333332
1380,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,5474.333333333333,-10450520.666666668
1381,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,5989.5,-9777713.0
1382,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,7252.666666666666,-8128017.333333337
1383,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,3529.1666666666665,-12990908.333333334
1384,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,5903.333333333333,-9890246.666666668
1385,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,6090.333333333333,-9646024.666666668
1386,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,6609.166666666668,-8968428.333333327
1387,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,6352.499999999999,-9303635.000000006
1388,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,5558.666666666667,-10340381.333333332
1389,date ('2023-11-01 23:55:00'),10,30,26,22,true,true,1.0,5969.333333333333,-9804050.666666668
1390,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,3468.6666666666665,-13803254.666666672
1391,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,4880.333333333333,-11959618.0
1392,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,4154.333333333334,-12907774.000000002
1393,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,5545.833333333334,-11090475.000000002
1394,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,5687.0,-10906111.333333336
1395,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,4638.333333333333,-12275670.0
1396,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,5162.666666666667,-11590890.666666668
1397,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,8105.166666666667,-7747985.666666668
1398,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,4535.666666666667,-12409752.666666668
1399,date ('2023-11-01 23:55:00'),10,30,26,24,true,true,1.0,7078.5,-9088812.333333336
1400,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,8006.166666666667,-8610612.999999994
1401,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,6735.666666666667,-10269885.999999994
1402,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,3892.1666666666665,-13983496.999999998
1403,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,4214.833333333333,-13562094.333333332
1404,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,3146.0,-14957990.666666664
1405,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,6675.166666666667,-10348898.999999994
1406,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,3146.0,-14957990.666666664
1407,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,6735.666666666666,-10269886.0
1408,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,4882.166666666666,-12690556.999999998
1409,date ('2023-11-01 23:55:00'),10,30,26,26,true,true,1.0,6708.166666666666,-10305801.0
1410,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,5929.0,-12056726.0
1411,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,7542.333333333334,-9949712.666666664
1412,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,3740.0,-14915560.0
1413,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,5162.666666666666,-13057557.333333334
1414,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,7239.833333333334,-10344777.666666664
1415,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,4909.666666666666,-13387975.333333334
1416,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,5720.0,-12329680.0
1417,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,4597.999999999999,-13795012.000000002
1418,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,5078.333333333334,-13167696.666666666
1419,date ('2023-11-01 23:55:00'),10,30,26,28,true,true,1.0,3226.6666666666665,-15585973.333333334
1420,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,5908.833333333333,-12816397.000000006
1421,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,9733.166666666666,-7821817.666666668
1422,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,5666.833333333334,-13132449.0
1423,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,5384.5,-13501176.333333336
1424,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,3408.1666666666665,-16082267.666666672
1425,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,6009.666666666666,-12684708.666666668
1426,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,5949.166666666666,-12763721.666666668
1427,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,6999.666666666667,-11391768.666666668
1428,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,5021.5,-13975254.333333336
1429,date ('2023-11-01 23:55:00'),10,30,26,30,true,true,1.0,5545.833333333334,-13290475.000000002
1430,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,7050.999999999999,-3258060.6666666684
1431,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,8594.666666666668,-1242031.9999999949
1432,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,4235.0,-6935756.666666666
1433,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,5142.5,-5750561.666666666
1434,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,6776.0,-3617210.6666666633
1435,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,7441.5,-2748067.6666666633
1436,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,7700.000000000001,-2410466.6666666633
1437,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,3307.3333333333335,-8147289.333333332
1438,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,6856.666666666666,-3511860.0
1439,date ('2023-11-01 23:55:00'),10,30,28,6,true,true,1.0,7918.166666666667,-2125540.999999995
1440,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,5122.333333333334,-6510232.666666663
1441,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,4235.0,-7669090.0
1442,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,6710.0,-4436740.0
1443,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,6655.0,-4508570.0
1444,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,4295.5,-7590077.0
1445,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,3428.333333333333,-8722596.666666668
1446,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,4537.5,-7274025.0
1447,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,7259.999999999999,-3718440.000000005
1448,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,6957.5,-4113505.0
1449,date ('2023-11-01 23:55:00'),10,30,28,8,true,true,1.0,3787.6666666666665,-8253307.333333334
1450,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,4698.833333333333,-7796657.0
1451,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,7481.833333333333,-4162059.000000005
1452,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,7635.833333333333,-3960935.000000005
1453,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,4356.0,-8244397.333333334
1454,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,6130.666666666666,-5926682.666666668
1455,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,8723.0,-2541095.3333333367
1456,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,7381.0,-4293747.333333337
1457,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,6130.666666666666,-5926682.666666668
1458,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,6557.833333333333,-5368803.000000006
1459,date ('2023-11-01 23:55:00'),10,30,28,10,true,true,1.0,3166.166666666667,-9798319.666666668
1460,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,5989.5,-6844379.666666663
1461,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,4598.0,-8661678.666666664
1462,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,5223.166666666666,-7845210.999999997
1463,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,7555.166666666666,-4799619.0
1464,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,8774.333333333334,-3207387.3333333316
1465,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,3538.3333333333335,-10045603.333333332
1466,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,5061.833333333334,-8055912.333333329
1467,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,3771.1666666666665,-9741523.0
1468,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,7918.166666666667,-4325540.999999994
1469,date ('2023-11-01 23:55:00'),10,30,28,12,true,true,1.0,9800.999999999998,-1866560.6666666684
1470,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,6614.666666666666,-6761245.333333337
1471,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,5606.333333333334,-8078128.666666666
1472,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,6347.0,-7110818.0
1473,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,6372.666666666667,-7077297.333333332
1474,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,7381.0,-5760414.0
1475,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,3166.1666666666665,-11264986.333333334
1476,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,9064.0,-3562416.0
1477,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,5162.666666666666,-8657557.333333334
1478,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,8530.5,-4259167.0
1479,date ('2023-11-01 23:55:00'),10,30,28,14,true,true,1.0,7925.5,-5049297.0
1480,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,2379.6666666666665,-13025488.666666668
1481,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,8519.5,-5006866.333333337
1482,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,5142.499999999999,-9417228.333333334
1483,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,5243.333333333333,-9285540.0
1484,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,8792.666666666668,-4650110.666666668
1485,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,6099.5,-8167386.333333337
1486,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,6768.666666666667,-7293454.666666668
1487,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,8086.833333333333,-5571929.000000006
1488,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,9320.666666666668,-3960542.6666666684
1489,date ('2023-11-01 23:55:00'),10,30,28,16,true,true,1.0,12023.0,-431295.33333333675
1490,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,6264.5,-8685229.666666664
1491,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,7199.499999999999,-7464119.666666668
1492,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,5234.166666666667,-10030845.0
1493,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,6009.666666666666,-9018042.0
1494,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,7857.666666666666,-6604554.0
1495,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,6755.833333333334,-8043548.333333332
1496,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,8711.999999999998,-5488794.666666668
1497,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,6191.166666666667,-8781002.999999994
1498,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,3004.8333333333335,-12942354.333333332
1499,date ('2023-11-01 23:55:00'),10,30,28,18,true,true,1.0,5001.333333333334,-10334925.333333332
